App name,No.,Time,Source,Destination,Protocol,Length
Accountable2You,96521,762.096782,172.30.1.250,172.30.1.1,DNS,152
Accountable2You,96522,762.103503,172.30.1.1,172.30.1.250,TCP,108
Accountable2You,96523,762.155218,172.30.1.250,172.30.1.1,TCP,96
Accountable2You,96524,762.155593,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96525,762.15994,172.30.1.1,172.30.1.250,TLSv1.3,604
Accountable2You,96526,762.161064,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96527,762.224019,172.30.1.250,172.30.1.1,TLSv1.3,2760
Accountable2You,96528,762.224664,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96529,762.226511,172.30.1.250,172.30.1.1,TLSv1.3,4108
Accountable2You,96530,762.226727,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96531,762.245338,172.30.1.1,172.30.1.250,TLSv1.3,152
Accountable2You,96532,762.247147,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96533,762.250781,172.30.1.1,172.30.1.250,TLSv1.3,132
Accountable2You,96534,762.250921,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96535,762.251266,172.30.1.1,172.30.1.250,TLSv1.3,124
Accountable2You,96536,762.251309,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96537,762.251586,172.30.1.1,172.30.1.250,TLSv1.3,124
Accountable2You,96538,762.251675,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96539,762.253961,172.30.1.1,172.30.1.250,TLSv1.3,160
Accountable2You,96540,762.25403,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96541,762.309516,172.30.1.250,172.30.1.1,TLSv1.3,956
Accountable2You,96542,762.310023,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96543,762.312361,172.30.1.1,172.30.1.250,TLSv1.3,112
Accountable2You,96544,762.312433,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96545,762.312839,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96546,762.312911,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96547,762.319816,172.30.1.1,172.30.1.250,DNS,116
Accountable2You,96548,762.371147,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96549,762.401129,172.30.1.250,172.30.1.1,DNS,148
Accountable2You,96550,762.406895,172.30.1.1,172.30.1.250,TCP,108
Accountable2You,96551,762.461883,172.30.1.250,172.30.1.1,TCP,96
Accountable2You,96552,762.462407,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96553,762.468387,172.30.1.1,172.30.1.250,TLSv1.3,616
Accountable2You,96554,762.468923,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96555,762.521585,172.30.1.250,172.30.1.1,TLSv1.3,304
Accountable2You,96556,762.522478,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96557,762.527604,172.30.1.1,172.30.1.250,TLSv1.3,152
Accountable2You,96558,762.527913,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96559,762.531093,172.30.1.1,172.30.1.250,TLSv1.3,1004
Accountable2You,96560,762.531267,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96562,762.895607,172.30.1.250,172.30.1.1,TLSv1.3,1124
Accountable2You,96563,762.896427,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,96565,763.649186,172.30.1.250,172.30.1.1,TCP,88
Google Play service,96582,768.746164,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96589,773.794819,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96590,773.830156,172.30.1.1,172.30.1.250,TCP,108
WhatsApp,96591,773.950735,172.30.1.250,172.30.1.1,TCP,96
WhatsApp,96592,773.951621,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,96593,773.964081,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96594,773.964601,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96595,773.965093,172.30.1.1,172.30.1.250,SSL,92
WhatsApp,96596,773.965205,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96597,773.96609,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96598,773.966317,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96599,773.966512,172.30.1.1,172.30.1.250,SSL,92
WhatsApp,96600,773.966619,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96601,773.978259,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96602,773.9786,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96603,773.97875,172.30.1.1,172.30.1.250,SSL,352
WhatsApp,96604,773.978857,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96605,774.061453,172.30.1.250,172.30.1.1,SSL,200
WhatsApp,96606,774.062017,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,96607,774.075581,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96608,774.075863,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96609,774.076275,172.30.1.1,172.30.1.250,SSL,288
WhatsApp,96610,774.076335,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96611,774.076729,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96612,774.076786,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96613,774.07694,172.30.1.1,172.30.1.250,SSL,124
WhatsApp,96614,774.076975,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96615,774.217748,172.30.1.250,172.30.1.1,SSL,328
WhatsApp,96616,774.217973,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,96617,774.300229,172.30.1.250,172.30.1.1,SSL,124
WhatsApp,96618,774.300411,172.30.1.1,172.30.1.250,TCP,88
Google Play service,96626,777.178325,172.30.1.1,172.30.1.250,DNS,108
Google Play service,96629,777.298108,172.30.1.250,172.30.1.1,DNS,156
Google Play service,96630,777.311852,172.30.1.1,172.30.1.250,TCP,108
Google Play service,96631,777.361029,172.30.1.250,172.30.1.1,TCP,96
Google Play service,96632,777.361213,172.30.1.1,172.30.1.250,TCP,88
Google Play service,96633,777.364693,172.30.1.1,172.30.1.250,TLSv1.3,624
Google Play service,96634,777.365,172.30.1.250,172.30.1.1,TCP,88
Google Play service,96635,777.428887,172.30.1.250,172.30.1.1,TLSv1.3,292
Google Play service,96636,777.42906,172.30.1.1,172.30.1.250,TCP,88
Google Play service,96637,777.429674,172.30.1.1,172.30.1.250,TLSv1.3,152
Google Play service,96638,777.429767,172.30.1.250,172.30.1.1,TCP,88
Google Play service,96639,777.436723,172.30.1.1,172.30.1.250,TLSv1.3,512
Google Play service,96640,777.436806,172.30.1.250,172.30.1.1,TCP,88
Google Play service,96641,777.493941,172.30.1.250,172.30.1.1,TLSv1.3,624
Google Play service,96642,777.494377,172.30.1.1,172.30.1.250,TCP,88
Google Play service,96644,777.510989,172.30.1.250,172.30.1.1,TLSv1.3,204
Google Play service,96645,777.511309,172.30.1.1,172.30.1.250,TCP,88
Google Fi,96686,793.009432,172.30.1.1,172.30.1.250,DNS,124
Google Fi,96688,793.136692,172.30.1.250,172.30.1.1,DNS,380
Google Fi,96689,793.150116,172.30.1.1,172.30.1.250,TCP,108
Google Fi,96690,793.19517,172.30.1.250,172.30.1.1,TCP,96
Google Fi,96691,793.195803,172.30.1.1,172.30.1.250,TCP,88
Google Fi,96692,793.199987,172.30.1.1,172.30.1.250,TLSv1.3,604
Google Fi,96693,793.200606,172.30.1.250,172.30.1.1,TCP,88
Google Fi,96694,793.272522,172.30.1.250,172.30.1.1,TLSv1.3,4096
Google Fi,96695,793.274538,172.30.1.1,172.30.1.250,TCP,88
Google Fi,96696,793.27475,172.30.1.250,172.30.1.1,TLSv1.3,752
Google Fi,96697,793.274871,172.30.1.1,172.30.1.250,TCP,88
Google Fi,96698,793.299641,172.30.1.1,172.30.1.250,TLSv1.3,152
Google Fi,96699,793.299795,172.30.1.250,172.30.1.1,TCP,88
Google Fi,96700,793.302968,172.30.1.1,172.30.1.250,TLSv1.3,400
Google Fi,96701,793.303089,172.30.1.250,172.30.1.1,TCP,88
Google Fi,96702,793.3847,172.30.1.250,172.30.1.1,TLSv1.3,3300
Google Fi,96703,793.385064,172.30.1.1,172.30.1.250,TCP,88
Google Fi,96704,793.385131,172.30.1.250,172.30.1.1,TLSv1.3,372
Google Fi,96705,793.385301,172.30.1.1,172.30.1.250,TCP,88
Gmail,96751,812.236579,172.30.1.1,172.30.1.250,TCP,108
Gmail,96752,812.419822,172.30.1.250,172.30.1.1,TCP,96
Gmail,96753,812.42041,172.30.1.1,172.30.1.250,TCP,88
Gmail,96754,812.431161,172.30.1.1,172.30.1.250,TLSv1.3,804
Gmail,96755,812.431728,172.30.1.250,172.30.1.1,TCP,88
Gmail,96756,812.493578,172.30.1.250,172.30.1.1,TLSv1.3,416
Gmail,96757,812.494185,172.30.1.1,172.30.1.250,TCP,88
Gmail,96758,812.501376,172.30.1.1,172.30.1.250,TLSv1.3,160
Gmail,96759,812.501535,172.30.1.250,172.30.1.1,TCP,88
Gmail,96760,812.505419,172.30.1.1,172.30.1.250,TLSv1.3,184
Gmail,96761,812.505535,172.30.1.250,172.30.1.1,TCP,88
Gmail,96762,812.510445,172.30.1.1,172.30.1.250,TLSv1.3,1600
Gmail,96763,812.510681,172.30.1.250,172.30.1.1,TCP,88
Gmail,96764,812.513798,172.30.1.1,172.30.1.250,TLSv1.3,196
Gmail,96765,812.513978,172.30.1.250,172.30.1.1,TCP,88
Gmail,96766,812.561563,172.30.1.250,172.30.1.1,TLSv1.3,940
Gmail,96767,812.561877,172.30.1.1,172.30.1.250,TCP,88
Gmail,96768,812.562774,172.30.1.1,172.30.1.250,TLSv1.3,120
Gmail,96769,812.562918,172.30.1.250,172.30.1.1,TCP,88
Gmail,96770,812.580214,172.30.1.250,172.30.1.1,TLSv1.3,120
Gmail,96771,812.580445,172.30.1.1,172.30.1.250,TCP,88
Gmail,96772,812.663784,172.30.1.250,172.30.1.1,TLSv1.3,456
Gmail,96773,812.664292,172.30.1.1,172.30.1.250,TCP,88
Gmail,96774,812.665738,172.30.1.250,172.30.1.1,TLSv1.3,572
Gmail,96775,812.665945,172.30.1.1,172.30.1.250,TCP,88
Gmail,96776,812.666006,172.30.1.250,172.30.1.1,TLSv1.3,128
Gmail,96777,812.666173,172.30.1.1,172.30.1.250,TCP,88
Gmail,96778,812.674503,172.30.1.1,172.30.1.250,TLSv1.3,128
Gmail,96779,812.674657,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96803,825.003047,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,96808,827.009337,172.30.1.1,172.30.1.250,DNS,112
Google Play Store,96810,827.068091,172.30.1.250,172.30.1.1,DNS,368
Google Play Store,96811,827.073278,172.30.1.1,172.30.1.250,TCP,108
Google Play Store,96812,827.198444,172.30.1.250,172.30.1.1,TCP,96
Google Play Store,96813,827.198683,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,96814,827.211464,172.30.1.1,172.30.1.250,TLSv1.3,604
Google Play Store,96815,827.211902,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,96817,827.263909,172.30.1.250,172.30.1.1,TLSv1.3,2760
Google Play Store,96818,827.264194,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,96819,827.266543,172.30.1.250,172.30.1.1,TLSv1.3,2104
Google Play Store,96820,827.266613,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,96821,827.30267,172.30.1.1,172.30.1.250,TLSv1.3,152
Google Play Store,96822,827.302874,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,96823,827.30463,172.30.1.1,172.30.1.250,TLSv1.3,304
Google Play Store,96824,827.304691,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,96826,827.389236,172.30.1.250,172.30.1.1,TLSv1.3,1680
Google Play Store,96827,827.389444,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,96828,827.392245,172.30.1.250,172.30.1.1,TLSv1.3,176
Google Play Store,96829,827.392334,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,96830,827.402242,172.30.1.1,172.30.1.250,TLSv1.3,1768
Google Play Store,96831,827.402552,172.30.1.250,172.30.1.1,TCP,88
Google Play Store,96832,827.500359,172.30.1.250,172.30.1.1,TLSv1.3,992
Google Play Store,96833,827.500633,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,96834,827.508839,172.30.1.250,172.30.1.1,TLSv1.3,196
Google Play Store,96835,827.508941,172.30.1.1,172.30.1.250,TCP,88
Messages,96846,832.876924,172.30.1.1,172.30.1.250,DNS,132
Messages,96847,833.286947,172.30.1.250,172.30.1.1,DNS,148
Messages,96848,833.290163,172.30.1.1,172.30.1.250,TCP,108
Messages,96849,833.379532,172.30.1.1,172.30.1.250,TCP,108
Messages,96850,833.47578,172.30.1.250,172.30.1.1,TCP,96
Messages,96851,833.47604,172.30.1.1,172.30.1.250,TCP,88
Messages,96852,833.476499,172.30.1.1,172.30.1.250,TLSv1.3,848
Messages,96853,833.476686,172.30.1.250,172.30.1.1,TCP,88
Messages,96854,833.622674,172.30.1.250,172.30.1.1,TLSv1.3,436
Messages,96855,833.623012,172.30.1.250,172.30.1.1,TCP,96
Messages,96856,833.623177,172.30.1.1,172.30.1.250,TCP,88
Messages,96857,833.623186,172.30.1.1,172.30.1.250,TCP,88
Messages,96858,833.624465,172.30.1.1,172.30.1.250,TLSv1.3,160
Messages,96859,833.624532,172.30.1.250,172.30.1.1,TCP,88
Messages,96860,833.625206,172.30.1.1,172.30.1.250,TLSv1.3,848
Messages,96861,833.625667,172.30.1.250,172.30.1.1,TCP,88
Messages,96862,833.626866,172.30.1.1,172.30.1.250,TLSv1.3,184
Messages,96863,833.627005,172.30.1.250,172.30.1.1,TCP,88
Messages,96864,833.62768,172.30.1.1,172.30.1.250,TLSv1.3,440
Messages,96865,833.627752,172.30.1.250,172.30.1.1,TCP,88
Messages,96866,833.628352,172.30.1.1,172.30.1.250,TLSv1.3,196
Messages,96867,833.628381,172.30.1.250,172.30.1.1,TCP,88
Messages,96868,833.628716,172.30.1.1,172.30.1.250,TLSv1.3,388
Messages,96869,833.628782,172.30.1.250,172.30.1.1,TCP,88
Messages,96870,833.629104,172.30.1.1,172.30.1.250,TLSv1.3,368
Messages,96871,833.629133,172.30.1.250,172.30.1.1,TCP,88
Messages,96872,833.629384,172.30.1.1,172.30.1.250,TLSv1.3,120
Messages,96873,833.629409,172.30.1.250,172.30.1.1,TCP,88
Messages,96874,833.629633,172.30.1.1,172.30.1.250,TLSv1.3,120
Messages,96875,833.629661,172.30.1.250,172.30.1.1,TCP,88
Messages,96876,833.676445,172.30.1.250,172.30.1.1,TLSv1.3,988
Messages,96877,833.676827,172.30.1.1,172.30.1.250,TCP,88
Messages,96878,833.678072,172.30.1.1,172.30.1.250,TLSv1.3,120
Messages,96879,833.678244,172.30.1.250,172.30.1.1,TCP,88
Messages,96880,833.681973,172.30.1.250,172.30.1.1,TLSv1.3,120
Messages,96881,833.682559,172.30.1.1,172.30.1.250,TCP,88
Messages,96882,833.686017,172.30.1.250,172.30.1.1,TLSv1.3,436
Messages,96883,833.687078,172.30.1.1,172.30.1.250,TCP,88
Messages,96884,833.691407,172.30.1.1,172.30.1.250,TLSv1.3,160
Messages,96885,833.691728,172.30.1.250,172.30.1.1,TCP,88
Messages,96886,833.71502,172.30.1.250,172.30.1.1,TLSv1.3,432
Messages,96887,833.715772,172.30.1.1,172.30.1.250,TCP,88
Messages,96888,833.735599,172.30.1.250,172.30.1.1,TLSv1.3,692
Messages,96889,833.735898,172.30.1.1,172.30.1.250,TCP,88
Messages,96890,833.740683,172.30.1.1,172.30.1.250,TLSv1.3,128
Messages,96891,833.74091,172.30.1.250,172.30.1.1,TCP,88
Messages,96892,833.752973,172.30.1.250,172.30.1.1,TLSv1.3,988
Messages,96893,833.753238,172.30.1.1,172.30.1.250,TCP,88
Messages,96894,833.988188,172.30.1.1,172.30.1.250,TLSv1.3,188
Messages,96895,833.988273,172.30.1.1,172.30.1.250,TLSv1.3,832
Messages,96896,833.988374,172.30.1.250,172.30.1.1,TCP,88
Messages,96897,833.988431,172.30.1.1,172.30.1.250,TLSv1.3,120
Messages,96898,833.98844,172.30.1.250,172.30.1.1,TCP,88
Messages,96899,834.331684,172.30.1.250,172.30.1.1,TLSv1.3,268
Messages,96900,834.334548,172.30.1.1,172.30.1.250,TLSv1.3,128
Messages,96901,834.334825,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96902,835.338134,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96903,835.359807,172.30.1.1,172.30.1.250,TCP,108
WhatsApp,96904,835.472474,172.30.1.250,172.30.1.1,TCP,96
WhatsApp,96905,835.47281,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,96906,835.478355,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96907,835.478799,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96908,835.479713,172.30.1.1,172.30.1.250,SSL,92
WhatsApp,96909,835.479818,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96910,835.480546,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96911,835.48069,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96912,835.480804,172.30.1.1,172.30.1.250,SSL,92
WhatsApp,96913,835.48087,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96914,835.489108,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96915,835.48942,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96916,835.489579,172.30.1.1,172.30.1.250,SSL,352
WhatsApp,96917,835.489777,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96918,835.556749,172.30.1.250,172.30.1.1,SSL,144
WhatsApp,96919,835.557021,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,96920,835.561026,172.30.1.250,172.30.1.1,SSL,144
WhatsApp,96921,835.561163,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,96922,835.56957,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96923,835.56977,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96924,835.569904,172.30.1.1,172.30.1.250,SSL,288
WhatsApp,96925,835.569953,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96926,835.570233,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,96927,835.570259,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96928,835.570419,172.30.1.1,172.30.1.250,SSL,124
WhatsApp,96929,835.570432,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,96930,835.694427,172.30.1.250,172.30.1.1,SSL,132
WhatsApp,96931,835.694597,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,96932,835.704307,172.30.1.250,172.30.1.1,SSL,284
WhatsApp,96933,835.704482,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,96934,835.775904,172.30.1.250,172.30.1.1,SSL,124
WhatsApp,96935,835.776082,172.30.1.1,172.30.1.250,TCP,88
Google Play service,96936,840.542267,172.30.1.250,172.30.1.1,TCP,88
Messages,96937,843.844986,172.30.1.250,172.30.1.1,TLSv1.3,124
Messages,96938,843.853459,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,96939,843.853851,172.30.1.250,172.30.1.1,TCP,88
Messages,96940,843.854393,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,96941,843.854466,172.30.1.250,172.30.1.1,TCP,88
Google Play service,96942,845.588266,172.30.1.1,172.30.1.250,TCP,108
Google Play service,96943,845.851691,172.30.1.250,172.30.1.1,TCP,96
Google Play service,96944,845.851974,172.30.1.1,172.30.1.250,TCP,88
Google Play service,96945,845.853906,172.30.1.1,172.30.1.250,TLSv1.3,624
Google Play service,96946,845.85474,172.30.1.250,172.30.1.1,TCP,88
Google Play service,96947,845.928913,172.30.1.250,172.30.1.1,TLSv1.3,292
Google Play service,96948,845.930229,172.30.1.1,172.30.1.250,TCP,88
Google Play service,96949,845.953235,172.30.1.1,172.30.1.250,TLSv1.3,152
Google Play service,96950,845.953429,172.30.1.250,172.30.1.1,TCP,88
Google Play service,96951,845.968706,172.30.1.1,172.30.1.250,TLSv1.3,476
Google Play service,96952,845.968929,172.30.1.250,172.30.1.1,TCP,88
Google Play service,96953,846.027657,172.30.1.250,172.30.1.1,TLSv1.3,624
Google Play service,96954,846.028018,172.30.1.1,172.30.1.250,TCP,88
Google Play service,96955,846.058484,172.30.1.250,172.30.1.1,TLSv1.3,204
Google Play service,96956,846.059039,172.30.1.1,172.30.1.250,TCP,88
Messages,96957,853.919037,172.30.1.250,172.30.1.1,TLSv1.3,124
Messages,96958,853.930416,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,96959,853.930818,172.30.1.250,172.30.1.1,TCP,88
Messages,96960,853.931371,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,96961,853.93142,172.30.1.250,172.30.1.1,TCP,88
Google Fi,96962,855.941049,172.30.1.250,172.30.1.1,TCP,88
Messages,96963,864.035575,172.30.1.250,172.30.1.1,TLSv1.3,124
Messages,96964,864.043453,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,96965,864.043946,172.30.1.250,172.30.1.1,TCP,88
Messages,96966,864.044663,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,96967,864.044724,172.30.1.250,172.30.1.1,TCP,88
Messages,96968,873.952465,172.30.1.250,172.30.1.1,TLSv1.3,124
Messages,96969,873.956961,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,96970,873.957259,172.30.1.250,172.30.1.1,TCP,88
Messages,96971,873.957714,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,96972,873.957824,172.30.1.250,172.30.1.1,TCP,88
Gmail,96973,876.216857,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96974,883.051557,172.30.1.1,172.30.1.250,DNS,112
Accountable2You,96975,883.377448,172.30.1.250,172.30.1.1,DNS,152
Accountable2You,96976,883.385229,172.30.1.1,172.30.1.250,TCP,108
Accountable2You,96977,883.4687,172.30.1.250,172.30.1.1,TCP,96
Accountable2You,96978,883.470102,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96979,883.476151,172.30.1.1,172.30.1.250,TLSv1.3,604
Accountable2You,96980,883.477347,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96981,883.533206,172.30.1.250,172.30.1.1,TLSv1.3,1424
Accountable2You,96982,883.535161,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96983,883.535524,172.30.1.250,172.30.1.1,TCP,1424
Accountable2You,96984,883.535719,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96985,883.539435,172.30.1.250,172.30.1.1,TCP,1424
Accountable2You,96986,883.539683,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96987,883.548612,172.30.1.250,172.30.1.1,TCP,1424
Accountable2You,96988,883.54926,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96989,883.557352,172.30.1.250,172.30.1.1,TLSv1.3,1436
Accountable2You,96990,883.558021,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,96991,883.587357,172.30.1.1,172.30.1.250,TLSv1.3,152
Accountable2You,96992,883.587652,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96993,883.607983,172.30.1.1,172.30.1.250,TLSv1.3,132
Accountable2You,96994,883.608182,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96995,883.608339,172.30.1.1,172.30.1.250,TLSv1.3,160
Accountable2You,96996,883.608413,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96997,883.609628,172.30.1.1,172.30.1.250,TLSv1.3,160
Accountable2You,96998,883.609855,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,96999,883.661866,172.30.1.250,172.30.1.1,TLSv1.3,980
Accountable2You,97000,883.662157,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,97001,883.664242,172.30.1.1,172.30.1.250,TLSv1.3,112
Accountable2You,97002,883.664326,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,97003,883.664439,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,97004,883.664471,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,97005,883.673699,172.30.1.1,172.30.1.250,TCP,108
Messages,97006,883.714041,172.30.1.250,172.30.1.1,TLSv1.3,124
Messages,97007,883.73601,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,97008,883.736206,172.30.1.250,172.30.1.1,TCP,88
Messages,97009,883.736539,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,97010,883.736589,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,97011,883.743349,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,97012,883.743677,172.30.1.250,172.30.1.1,TCP,96
Accountable2You,97013,883.744049,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,97014,883.749456,172.30.1.1,172.30.1.250,TLSv1.3,616
Accountable2You,97015,883.750113,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,97016,883.81319,172.30.1.250,172.30.1.1,TLSv1.3,304
Accountable2You,97017,883.81435,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,97018,883.820913,172.30.1.1,172.30.1.250,TLSv1.3,152
Accountable2You,97019,883.821099,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,97020,883.826888,172.30.1.1,172.30.1.250,TLSv1.3,1192
Accountable2You,97021,883.827039,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,97022,883.997449,172.30.1.250,172.30.1.1,TLSv1.3,1124
Accountable2You,97023,883.998863,172.30.1.1,172.30.1.250,TCP,88
Google Play Store,97024,891.274103,172.30.1.250,172.30.1.1,TCP,88
Messages,97025,893.810995,172.30.1.250,172.30.1.1,TLSv1.3,124
Messages,97026,893.82123,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,97027,893.821831,172.30.1.250,172.30.1.1,TCP,88
Messages,97028,893.825856,172.30.1.1,172.30.1.250,TLSv1.3,124
Messages,97029,893.826206,172.30.1.250,172.30.1.1,TCP,88
Messages,97030,896.337333,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,97031,896.338994,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,97032,896.380702,172.30.1.1,172.30.1.250,TCP,108
WhatsApp,97033,896.450918,172.30.1.250,172.30.1.1,TCP,96
WhatsApp,97034,896.452273,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,97035,896.463433,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,97036,896.464278,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,97037,896.467683,172.30.1.1,172.30.1.250,SSL,92
WhatsApp,97038,896.467913,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,97039,896.468372,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,97040,896.468595,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,97041,896.468789,172.30.1.1,172.30.1.250,SSL,92
WhatsApp,97042,896.468902,172.30.1.250,172.30.1.1,TCP,88
